Interpolation Weights at RHO-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indxO   indxR    XIdgO       XIrg      XIdgR     Jdg   indxT    ETAdgO     ETArg      ETAdgT 
0000158  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    33    2049    2050   32.50000   32.83333   33.50000    25    2133   24.50000   25.16667   25.50000
0000159  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    33    2049    2050   32.50000   33.16667   33.50000    25    2133   24.50000   25.16667   25.50000
0000160  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    34    2050    2051   33.50000   33.50000   34.50000    25    2134   24.50000   25.16667   25.50000
0000161  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    34    2050    2051   33.50000   33.83333   34.50000    25    2134   24.50000   25.16667   25.50000
0000162  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    34    2050    2051   33.50000   34.16667   34.50000    25    2134   24.50000   25.16667   25.50000
0000163  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    35    2051    2052   34.50000   34.50000   35.50000    25    2135   24.50000   25.16667   25.50000
0000164  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    35    2051    2052   34.50000   34.83333   35.50000    25    2135   24.50000   25.16667   25.50000
0000165  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    35    2051    2052   34.50000   35.16667   35.50000    25    2135   24.50000   25.16667   25.50000
0000166  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    36    2052    2053   35.50000   35.50000   36.50000    25    2136   24.50000   25.16667   25.50000
0000167  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    36    2052    2053   35.50000   35.83333   36.50000    25    2136   24.50000   25.16667   25.50000
0000168  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    36    2052    2053   35.50000   36.16667   36.50000    25    2136   24.50000   25.16667   25.50000
0000169  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    37    2053    2054   36.50000   36.50000   37.50000    25    2137   24.50000   25.16667   25.50000
0000170  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    37    2053    2054   36.50000   36.83333   37.50000    25    2137   24.50000   25.16667   25.50000
0000171  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    37    2053    2054   36.50000   37.16667   37.50000    25    2137   24.50000   25.16667   25.50000
0000172  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    38    2054    2055   37.50000   37.50000   38.50000    25    2138   24.50000   25.16667   25.50000
0000173  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    38    2054    2055   37.50000   37.83333   38.50000    25    2138   24.50000   25.16667   25.50000
0000174  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    38    2054    2055   37.50000   38.16667   38.50000    25    2138   24.50000   25.16667   25.50000
0000175  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    39    2055    2056   38.50000   38.50000   39.50000    25    2139   24.50000   25.16667   25.50000
0000176  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    39    2055    2056   38.50000   38.83333   39.50000    25    2139   24.50000   25.16667   25.50000
0000177  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    39    2055    2056   38.50000   39.16667   39.50000    25    2139   24.50000   25.16667   25.50000
0000178  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    40    2056    2057   39.50000   39.50000   40.50000    25    2140   24.50000   25.16667   25.50000
0000179  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    40    2056    2057   39.50000   39.83333   40.50000    25    2140   24.50000   25.16667   25.50000
0000180  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    40    2056    2057   39.50000   40.16667   40.50000    25    2140   24.50000   25.16667   25.50000
0000181  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    41    2057    2058   40.50000   40.50000   41.50000    25    2141   24.50000   25.16667   25.50000
0000182  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    41    2057    2058   40.50000   40.83333   41.50000    25    2141   24.50000   25.16667   25.50000
0000183  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    41    2057    2058   40.50000   41.16667   41.50000    25    2141   24.50000   25.16667   25.50000
0000184  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    42    2058    2059   41.50000   41.50000   42.50000    25    2142   24.50000   25.16667   25.50000
0000185  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    42    2058    2059   41.50000   41.83333   42.50000    25    2142   24.50000   25.16667   25.50000
0000186  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    42    2058    2059   41.50000   42.16667   42.50000    25    2142   24.50000   25.16667   25.50000
0000187  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    43    2059    2060   42.50000   42.50000   43.50000    25    2143   24.50000   25.16667   25.50000
0000188  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    43    2059    2060   42.50000   42.83333   43.50000    25    2143   24.50000   25.16667   25.50000
0000189  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    43    2059    2060   42.50000   43.16667   43.50000    25    2143   24.50000   25.16667   25.50000
0000190  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    44    2060    2061   43.50000   43.50000   44.50000    25    2144   24.50000   25.16667   25.50000
0000191  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    44    2060    2061   43.50000   43.83333   44.50000    25    2144   24.50000   25.16667   25.50000
0000192  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    44    2060    2061   43.50000   44.16667   44.50000    25    2144   24.50000   25.16667   25.50000
0000193  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    45    2061    2062   44.50000   44.50000   45.50000    25    2145   24.50000   25.16667   25.50000
0000194  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    45    2061    2062   44.50000   44.83333   45.50000    25    2145   24.50000   25.16667   25.50000
0000195  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    45    2061    2062   44.50000   45.16667   45.50000    25    2145   24.50000   25.16667   25.50000
0000196  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    46    2062    2063   45.50000   45.50000   46.50000    25    2146   24.50000   25.16667   25.50000
0000197  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    46    2062    2063   45.50000   45.83333   46.50000    25    2146   24.50000   25.16667   25.50000
0000198  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    46    2062    2063   45.50000   46.16667   46.50000    25    2146   24.50000   25.16667   25.50000
0000199  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    47    2063    2064   46.50000   46.50000   47.50000    25    2147   24.50000   25.16667   25.50000
0000200  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    47    2063    2064   46.50000   46.83333   47.50000    25    2147   24.50000   25.16667   25.50000
0000201  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    47    2063    2064   46.50000   47.16667   47.50000    25    2147   24.50000   25.16667   25.50000
0000202  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    48    2064    2065   47.50000   47.50000   48.50000    25    2148   24.50000   25.16667   25.50000
0000203  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    48    2064    2065   47.50000   47.83333   48.50000    25    2148   24.50000   25.16667   25.50000
0000204  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    48    2064    2065   47.50000   48.16667   48.50000    25    2148   24.50000   25.16667   25.50000
0000205  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    49    2065    2066   48.50000   48.50000   49.50000    25    2149   24.50000   25.16667   25.50000
0000206  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    49    2065    2066   48.50000   48.83333   49.50000    25    2149   24.50000   25.16667   25.50000
0000207  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    49    2065    2066   48.50000   49.16667   49.50000    25    2149   24.50000   25.16667   25.50000
0000208  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    50    2066    2067   49.50000   49.50000   50.50000    25    2150   24.50000   25.16667   25.50000
0000209  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    50    2066    2067   49.50000   49.83333   50.50000    25    2150   24.50000   25.16667   25.50000
0000210  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    50    2066    2067   49.50000   50.16667   50.50000    25    2150   24.50000   25.16667   25.50000
0000211  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    51    2067    2068   50.50000   50.50000   51.50000    25    2151   24.50000   25.16667   25.50000
0000212  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    51    2067    2068   50.50000   50.83333   51.50000    25    2151   24.50000   25.16667   25.50000
0000213  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    51    2067    2068   50.50000   51.16667   51.50000    25    2151   24.50000   25.16667   25.50000
0000214  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    52    2068    2069   51.50000   51.50000   52.50000    25    2152   24.50000   25.16667   25.50000
0000215  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    52    2068    2069   51.50000   51.83333   52.50000    25    2152   24.50000   25.16667   25.50000
0000216  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    52    2068    2069   51.50000   52.16667   52.50000    25    2152   24.50000   25.16667   25.50000
0000217  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    53    2069    2070   52.50000   52.50000   53.50000    25    2153   24.50000   25.16667   25.50000
0000218  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    53    2069    2070   52.50000   52.83333   53.50000    25    2153   24.50000   25.16667   25.50000
0000219  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    53    2069    2070   52.50000   53.16667   53.50000    25    2153   24.50000   25.16667   25.50000
0000220  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    54    2070    2071   53.50000   53.50000   54.50000    25    2154   24.50000   25.16667   25.50000
0000221  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    54    2070    2071   53.50000   53.83333   54.50000    25    2154   24.50000   25.16667   25.50000
0000222  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    54    2070    2071   53.50000   54.16667   54.50000    25    2154   24.50000   25.16667   25.50000
0000223  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    55    2071    2072   54.50000   54.50000   55.50000    25    2155   24.50000   25.16667   25.50000
0000224  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    55    2071    2072   54.50000   54.83333   55.50000    25    2155   24.50000   25.16667   25.50000
0000225  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    55    2071    2072   54.50000   55.16667   55.50000    25    2155   24.50000   25.16667   25.50000
0000226  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    56    2072    2073   55.50000   55.50000   56.50000    25    2156   24.50000   25.16667   25.50000
0000227  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    56    2072    2073   55.50000   55.83333   56.50000    25    2156   24.50000   25.16667   25.50000
0000228  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    56    2072    2073   55.50000   56.16667   56.50000    25    2156   24.50000   25.16667   25.50000
0000229  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    57    2073    2074   56.50000   56.50000   57.50000    25    2157   24.50000   25.16667   25.50000
0000230  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    57    2073    2074   56.50000   56.83333   57.50000    25    2157   24.50000   25.16667   25.50000
0000231  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    57    2073    2074   56.50000   57.16667   57.50000    25    2157   24.50000   25.16667   25.50000
0000232  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    58    2074    2075   57.50000   57.50000   58.50000    25    2158   24.50000   25.16667   25.50000
0000233  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    58    2074    2075   57.50000   57.83333   58.50000    25    2158   24.50000   25.16667   25.50000
0000234  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    58    2074    2075   57.50000   58.16667   58.50000    25    2158   24.50000   25.16667   25.50000
0000235  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    59    2075    2076   58.50000   58.50000   59.50000    25    2159   24.50000   25.16667   25.50000
0000236  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    59    2075    2076   58.50000   58.83333   59.50000    25    2159   24.50000   25.16667   25.50000
0000237  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    59    2075    2076   58.50000   59.16667   59.50000    25    2159   24.50000   25.16667   25.50000
0000238  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    60    2076    2077   59.50000   59.50000   60.50000    25    2160   24.50000   25.16667   25.50000
0000239  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    60    2076    2077   59.50000   59.83333   60.50000    25    2160   24.50000   25.16667   25.50000
0000240  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    2076    2077   59.50000   60.16667   60.50000    25    2160   24.50000   25.16667   25.50000
0000241  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    2077    2078   60.50000   60.50000   61.50000    25    2161   24.50000   25.16667   25.50000
0000242  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    2077    2078   60.50000   60.83333   61.50000    25    2161   24.50000   25.16667   25.50000
0000243  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    2121    2122   20.50000   20.83333   21.50000    26    2205   25.50000   25.50000   26.50000
0000244  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    2121    2122   20.50000   21.16667   21.50000    26    2205   25.50000   25.50000   26.50000
0000245  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    2122    2123   21.50000   21.50000   22.50000    26    2206   25.50000   25.50000   26.50000
0000246  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    2122    2123   21.50000   21.83333   22.50000    26    2206   25.50000   25.50000   26.50000
0000247  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    2122    2123   21.50000   22.16667   22.50000    26    2206   25.50000   25.50000   26.50000
0000248  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    2123    2124   22.50000   22.50000   23.50000    26    2207   25.50000   25.50000   26.50000
0000249  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    2123    2124   22.50000   22.83333   23.50000    26    2207   25.50000   25.50000   26.50000
0000250  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    2123    2124   22.50000   23.16667   23.50000    26    2207   25.50000   25.50000   26.50000
0000251  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    24    2124    2125   23.50000   23.50000   24.50000    26    2208   25.50000   25.50000   26.50000
0000252  0.00000e+00  3.33333e-01  0.00000e+00  0.00000e+00  3.33333e-01    24    2124    2125   23.50000   23.83333   24.50000    26    2208   25.50000   25.50000   26.50000
0000253  0.00000e+00  6.66667e-01  0.00000e+00  0.00000e+00  6.66667e-01    24    2124    2125   23.50000   24.16667   24.50000    26    2208   25.50000   25.50000   26.50000
0000254  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    25    2125    2126   24.50000   24.50000   25.50000    26    2209   25.50000   25.50000   26.50000
0000255  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    25    2125    2126   24.50000   24.83333   25.50000    26    2209   25.50000   25.50000   26.50000
0000256  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    25    2125    2126   24.50000   25.16667   25.50000    26    2209   25.50000   25.50000   26.50000
0000257  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    26    2126    2127   25.50000   25.50000   26.50000    26    2210   25.50000   25.50000   26.50000
